Frame,Pillar1,Pillar2,Pillar3,Pillar4
71,4.5575,2.5411,2.4278,1.1291
72,4.6386,2.6321,2.4659,1.0373
73,4.7177,2.7207,2.5054,0.948
74,4.7947,2.8068,2.5457,0.8614
75,4.8692,2.8899,2.5865,0.7778
76,4.941,2.9699,2.6274,0.6977
77,5.0098,3.0463,2.6679,0.6214
78,5.0752,3.1189,2.7076,0.5492
79,5.137,3.1874,2.7462,0.4814
80,5.195,3.2516,2.7832,0.4186
81,5.2487,3.311,2.8182,0.3611
82,5.298,3.3655,2.8509,0.3093
83,5.3426,3.4147,2.8809,0.2639
84,5.3821,3.4582,2.9078,0.2253
85,5.4163,3.4959,2.9314,0.1939
86,5.4448,3.5274,2.9512,0.1699
87,5.4676,3.5525,2.9671,0.1531
88,5.4841,3.5707,2.9788,0.1427
89,5.4943,3.5819,2.9859,0.1373
90,5.4977,3.5857,2.9883,0.1361
91,5.494,3.5816,2.9857,0.1387
92,5.4828,3.5693,2.9777,0.1458
93,5.4646,3.5493,2.9648,0.1586
94,5.4395,3.5218,2.9472,0.1783
95,5.408,3.4872,2.9251,0.2057
96,5.3703,3.4457,2.899,0.2411
97,5.3268,3.3978,2.8692,0.2843
98,5.2777,3.3438,2.8361,0.3347
99,5.2234,3.2839,2.8,0.3919
100,5.1642,3.2186,2.7616,0.4553
101,5.1005,3.1482,2.7211,0.5245
102,5.0325,3.0729,2.6791,0.599
103,4.9606,2.9932,2.6361,0.6784
104,4.8852,2.9093,2.5925,0.7622
105,4.8065,2.8217,2.549,0.8502
106,4.7249,2.7305,2.5059,0.9418
107,4.6407,2.6362,2.4639,1.0368
108,4.5543,2.5392,2.4234,1.1347
109,4.466,2.4396,2.385,1.2353
110,4.376,2.3379,2.3492,1.3382
111,4.2848,2.2345,2.3164,1.4431
112,4.1926,2.1295,2.287,1.5495
113,4.0998,2.0234,2.2615,1.6572
114,4.0066,1.9166,2.2401,1.7658
115,3.9134,1.8093,2.2232,1.875
116,3.8205,1.7019,2.2107,1.9845
117,3.7281,1.5946,2.2028,2.0939
118,3.6366,1.488,2.1996,2.2029
119,3.5461,1.3823,2.2008,2.3112
120,3.457,1.2778,2.2062,2.4184
121,3.3694,1.1749,2.2156,2.5243
122,3.2837,1.074,2.2286,2.6284
123,3.1999,0.9754,2.2448,2.7305
124,3.1183,0.8796,2.2636,2.8302
125,3.039,0.7868,2.2845,2.9272
126,2.9622,0.6976,2.3071,3.0212
127,2.888,0.6124,2.3306,3.1119
128,2.8164,0.5319,2.3546,3.1989
129,2.7476,0.4566,2.3783,3.282
130,2.6816,0.3874,2.4013,3.3608
131,2.6184,0.3255,2.4228,3.435
132,2.558,0.2727,2.4424,3.5043
133,2.5004,0.231,2.4594,3.5685
134,2.4457,0.203,2.4734,3.6271
135,2.3938,0.1901,2.4837,3.6799
136,2.3448,0.1911,2.4899,3.7267
137,2.2987,0.2022,2.4914,3.7671
138,2.2555,0.219,2.4878,3.8008
139,2.2155,0.2381,2.4785,3.8276
140,2.1787,0.2576,2.4631,3.8472
141,2.1444,0.278,2.4437,3.862
142,2.1118,0.3003,2.4226,3.8743
143,2.0808,0.3241,2.3997,3.8844
144,2.0516,0.3491,2.375,3.8922
145,2.0241,0.375,2.3487,3.898
146,1.9985,0.4019,2.3207,3.9016
147,1.9748,0.4296,2.291,3.9033
148,1.9531,0.4581,2.2598,3.903
149,1.9336,0.4875,2.227,3.9009
150,1.9161,0.5177,2.1926,3.8971
151,1.901,0.5488,2.1568,3.8916
152,1.8882,0.5808,2.1196,3.8844
153,1.8778,0.6137,2.0809,3.8758
154,1.8699,0.6475,2.0409,3.8657
155,1.8646,0.6823,1.9997,3.8542
156,1.8619,0.7181,1.9572,3.8414
157,1.8618,0.7547,1.9135,3.8274
158,1.8644,0.7924,1.8686,3.8122
159,1.8697,0.8309,1.8228,3.7959
160,1.8777,0.8704,1.7759,3.7786
161,1.8884,0.9107,1.728,3.7603
162,1.9017,0.9519,1.6793,3.7412
163,1.9177,0.994,1.6298,3.7213
164,1.9363,1.0368,1.5795,3.7006
165,1.9573,1.0803,1.5285,3.6792
166,1.9808,1.1246,1.4769,3.6572
167,2.0066,1.1695,1.4248,3.6346
168,2.0346,1.2149,1.3722,3.6115
169,2.0648,1.261,1.3191,3.588
170,2.0969,1.3075,1.2658,3.5641
171,2.131,1.3544,1.2122,3.5399
172,2.1669,1.4017,1.1585,3.5154
173,2.2044,1.4493,1.1047,3.4906
174,2.2434,1.4972,1.0509,3.4657
175,2.2839,1.5452,0.9972,3.4406
176,2.3256,1.5933,0.9438,3.4154
177,2.3685,1.6415,0.8908,3.3901
178,2.4124,1.6896,0.8382,3.3648
179,2.4572,1.7377,0.7862,3.3395
180,2.5028,1.7856,0.7351,3.3142
181,2.549,1.8333,0.6849,3.2889
182,2.5959,1.8806,0.636,3.2638
183,2.6431,1.9276,0.5887,3.2387
184,2.6907,1.9742,0.5431,3.2137
185,2.7385,2.0203,0.4999,3.1888
186,2.7865,2.0657,0.4595,3.1641
187,2.8344,2.1106,0.4226,3.1394
188,2.8823,2.1547,0.3899,3.1149
189,2.93,2.198,0.3624,3.0905
190,2.9775,2.2405,0.3411,3.0662
191,3.0253,2.2807,0.3277,3.0398
192,3.0743,2.3175,0.3242,3.009
193,3.1243,2.3511,0.3308,2.9739
194,3.1752,2.382,0.3473,2.9347
195,3.227,2.4103,0.3727,2.8915
196,3.2795,2.4365,0.4059,2.8445
197,3.3329,2.4607,0.4459,2.7938
198,3.387,2.4834,0.4916,2.7396
199,3.4419,2.5048,0.5422,2.682
200,3.4975,2.5252,0.597,2.6213
201,3.5539,2.545,0.6555,2.5576
202,3.6111,2.5643,0.7173,2.4911
203,3.6691,2.5834,0.782,2.4221
204,3.7278,2.6027,0.8493,2.3508
205,3.7872,2.6222,0.919,2.2772
206,3.8473,2.6423,0.9907,2.2018
207,3.9081,2.6631,1.0643,2.1247
208,3.9695,2.6847,1.1395,2.046
209,4.0314,2.7073,1.2161,1.9661
210,4.0938,2.7309,1.2938,1.8852
211,4.1566,2.7557,1.3725,1.8035
212,4.2197,2.7817,1.4518,1.7212
213,4.2829,2.8089,1.5316,1.6386
214,4.3462,2.8373,1.6116,1.5559
215,4.4095,2.8668,1.6917,1.4733
216,4.4725,2.8974,1.7715,1.3911
217,4.5352,2.929,1.8509,1.3096
218,4.5973,2.9614,1.9296,1.229
219,4.6588,2.9946,2.0073,1.1496
220,4.7195,3.0284,2.0839,1.0716
221,4.7791,3.0627,2.1591,0.9953
222,4.8375,3.0971,2.2326,0.9209
223,4.8945,3.1316,2.3043,0.8488
224,4.9499,3.1659,2.3738,0.7792
225,5.0036,3.1998,2.441,0.7125
226,5.0552,3.2332,2.5056,0.6489
227,5.1047,3.2656,2.5674,0.5888
228,5.1518,3.2971,2.6261,0.5325
229,5.1963,3.3272,2.6815,0.4805
230,5.2379,3.3558,2.7333,0.4329
231,5.2766,3.3826,2.7813,0.3903
232,5.312,3.4074,2.8253,0.3529
233,5.344,3.4301,2.865,0.3209
234,5.3724,3.4503,2.9002,0.2945
235,5.397,3.4679,2.9306,0.2735
236,5.4175,3.4827,2.956,0.2576
237,5.4337,3.4944,2.9762,0.2462
238,5.4456,3.503,2.9909,0.2388
239,5.4528,3.5083,2.9999,0.2347
240,5.4553,3.5101,3.0029,0.2333
241,5.4553,3.5101,3.0029,0.2333
242,5.4553,3.5101,3.0029,0.2333
243,5.4553,3.5101,3.0029,0.2333
244,5.4553,3.5101,3.0029,0.2333
245,5.4553,3.5101,3.0029,0.2333
246,5.4553,3.5101,3.0029,0.2333
247,5.4553,3.5101,3.0029,0.2333
248,5.4553,3.5101,3.0029,0.2333
249,5.4553,3.5101,3.0029,0.2333
250,5.4553,3.5101,3.0029,0.2333
