Frame,Pillar1,Pillar2,Pillar3,Pillar4
119,2.5666,1.5116,0.895,3.1015
120,2.5474,1.4585,0.9477,3.1065
121,2.5294,1.4052,1.0007,3.112
122,2.5128,1.3517,1.054,3.1181
123,2.4974,1.2981,1.1075,3.1248
124,2.4833,1.2445,1.1611,3.1322
125,2.4704,1.191,1.2147,3.1404
126,2.4588,1.1376,1.2682,3.1494
127,2.4483,1.0844,1.3216,3.1593
128,2.4389,1.0315,1.3748,3.1701
129,2.4306,0.979,1.4277,3.1818
130,2.4232,0.9269,1.4802,3.1945
131,2.4167,0.8754,1.5322,3.2081
132,2.411,0.8244,1.5837,3.2228
133,2.406,0.7741,1.6346,3.2384
134,2.4016,0.7244,1.6848,3.2551
135,2.3976,0.6756,1.7342,3.2728
136,2.394,0.6276,1.7828,3.2914
137,2.3906,0.5804,1.8304,3.311
138,2.3873,0.5342,1.877,3.3316
139,2.384,0.4889,1.9225,3.3532
140,2.3804,0.4447,1.9668,3.3756
141,2.3765,0.4015,2.0099,3.399
142,2.3722,0.3593,2.0518,3.4232
143,2.3673,0.3182,2.0922,3.4483
144,2.3615,0.2782,2.1312,3.4743
145,2.3549,0.2394,2.1688,3.501
146,2.3472,0.2018,2.2048,3.5285
147,2.3382,0.1655,2.2391,3.5568
148,2.3279,0.1311,2.2719,3.5858
149,2.3161,0.0994,2.3029,3.6155
150,2.3026,0.0729,2.3322,3.646
151,2.2864,0.0591,2.3592,3.6776
152,2.2666,0.0667,2.3835,3.7107
153,2.2434,0.0908,2.4053,3.745
154,2.2168,0.1226,2.4248,3.7806
155,2.187,0.1582,2.4421,3.8174
156,2.1541,0.1964,2.4576,3.8552
157,2.1182,0.2367,2.4714,3.894
158,2.0795,0.2789,2.4837,3.9338
159,2.0381,0.3229,2.4947,3.9745
160,1.9942,0.3686,2.5047,4.0161
161,1.9478,0.4161,2.5137,4.0585
162,1.8993,0.4653,2.522,4.1017
163,1.8487,0.5161,2.5299,4.1455
164,1.7962,0.5683,2.5374,4.1901
165,1.7419,0.622,2.5447,4.2353
166,1.6861,0.677,2.552,4.2811
167,1.6289,0.7332,2.5595,4.3274
168,1.5705,0.7905,2.5672,4.3741
169,1.511,0.8487,2.5753,4.4212
170,1.4506,0.9076,2.5838,4.4687
171,1.3895,0.9672,2.593,4.5163
172,1.3279,1.0273,2.6027,4.5642
173,1.266,1.0877,2.6132,4.612
174,1.2039,1.1482,2.6243,4.6599
175,1.1418,1.2088,2.6362,4.7076
176,1.0799,1.2691,2.6489,4.7551
177,1.0183,1.3291,2.6622,4.8022
178,0.9574,1.3886,2.6762,4.8489
179,0.8972,1.4474,2.6909,4.895
180,0.8379,1.5053,2.7061,4.9404
181,0.7797,1.5621,2.7218,4.985
182,0.7229,1.6178,2.7378,5.0286
183,0.6675,1.672,2.7542,5.0711
184,0.6139,1.7246,2.7707,5.1124
185,0.5621,1.7754,2.7873,5.1523
186,0.5125,1.8243,2.8038,5.1907
187,0.4651,1.871,2.8201,5.2274
188,0.4202,1.9154,2.836,5.2623
189,0.378,1.9574,2.8514,5.2953
190,0.3388,1.9966,2.8662,5.3261
191,0.3027,2.0329,2.8802,5.3547
192,0.27,2.0663,2.8932,5.3809
193,0.2409,2.0963,2.9052,5.4046
194,0.2157,2.123,2.9159,5.4256
195,0.1944,2.146,2.9253,5.4437
196,0.1773,2.1653,2.9332,5.4589
197,0.1644,2.1806,2.9395,5.4709
198,0.1556,2.1918,2.9441,5.4797
199,0.151,2.1987,2.947,5.485
200,0.1503,2.201,2.948,5.4869
201,0.1546,2.1981,2.9429,5.4823
202,0.1652,2.1893,2.928,5.469
203,0.1829,2.1752,2.9038,5.4473
204,0.2088,2.1561,2.8709,5.4178
205,0.2434,2.1328,2.8296,5.3809
206,0.2867,2.1058,2.7806,5.3372
207,0.3383,2.0759,2.7244,5.2872
208,0.3975,2.0436,2.6615,5.2313
209,0.4636,2.0099,2.5923,5.1702
210,0.536,1.9754,2.5175,5.1042
211,0.6141,1.9411,2.4375,5.034
212,0.6972,1.9078,2.3529,4.9599
213,0.7847,1.8764,2.2642,4.8827
214,0.8761,1.8476,2.1718,4.8027
215,0.9707,1.8224,2.0764,4.7206
216,1.0681,1.8014,1.9784,4.6367
217,1.1677,1.7852,1.8784,4.5517
218,1.2689,1.7745,1.7768,4.466
219,1.3713,1.7695,1.6742,4.3801
220,1.4742,1.7706,1.5712,4.2946
221,1.5772,1.7776,1.4682,4.2099
222,1.6797,1.7905,1.3658,4.1264
223,1.7812,1.809,1.2645,4.0446
224,1.8812,1.8326,1.1648,3.965
225,1.9791,1.8606,1.0672,3.888
226,2.0745,1.8924,0.9724,3.8139
227,2.1669,1.9271,0.8808,3.7432
228,2.2556,1.9641,0.793,3.6761
229,2.3402,2.0023,0.7095,3.6131
230,2.4201,2.041,0.631,3.5543
231,2.495,2.0794,0.5578,3.5001
232,2.5641,2.1166,0.4908,3.4507
233,2.627,2.1518,0.4303,3.4063
234,2.6832,2.1844,0.377,3.3672
235,2.7322,2.2135,0.3313,3.3335
236,2.7735,2.2386,0.2938,3.3054
237,2.8065,2.2589,0.2645,3.2832
238,2.8306,2.2741,0.2437,3.267
239,2.8455,2.2835,0.2312,3.257
240,2.8506,2.2867,0.227,3.2537
241,2.8506,2.2867,0.227,3.2537
242,2.8506,2.2867,0.227,3.2537
243,2.8506,2.2867,0.227,3.2537
244,2.8506,2.2867,0.227,3.2537
245,2.8506,2.2867,0.227,3.2537
246,2.8506,2.2867,0.227,3.2537
247,2.8506,2.2867,0.227,3.2537
248,2.8506,2.2867,0.227,3.2537
249,2.8506,2.2867,0.227,3.2537
250,2.8506,2.2867,0.227,3.2537
