Frame,Pillar1,Pillar2,Pillar3,Pillar4
138,32.3857,-44.9302,122.196,-170.206
139,32.7369,-44.9392,121.5706,-171.5743
140,33.0241,-45.0022,120.9298,-172.9189
141,33.2452,-45.1448,120.2734,-174.2186
142,33.3981,-45.4026,119.6013,-175.4304
143,33.481,-45.8303,118.9136,-176.4576
144,33.4921,-46.511,118.2102,-177.0913
145,33.4298,-47.5798,117.4914,177.059
146,33.2927,-49.2625,116.7571,176.3742
147,33.0794,-51.9707,116.0077,175.3115
148,32.7887,-56.5095,115.2435,174.0681
149,32.4192,-64.5896,114.465,172.7338
150,31.9699,-79.9097,113.6726,171.3483
151,31.4297,-107.6702,112.8866,169.9436
152,30.7915,-138.6998,112.1243,168.5411
153,30.0602,-157.3944,111.382,167.1431
154,29.2399,-166.3527,110.6567,165.7498
155,28.3345,-170.5494,109.9456,164.3599
156,27.3478,172.5022,109.2464,162.9713
157,26.2829,173.4079,108.5566,161.5816
158,25.143,173.8222,107.874,160.1881
159,23.931,173.9807,107.1964,158.7881
160,22.6497,173.9737,106.5217,157.3789
161,21.3019,173.8334,105.8475,155.9577
162,19.8903,173.569,105.1716,154.5219
163,18.4176,173.183,104.4914,153.0689
164,16.887,172.6769,103.8044,151.5963
165,15.302,172.0526,103.1079,150.1018
166,13.6673,171.3128,102.3988,148.583
167,11.9889,170.4614,101.674,147.0378
168,10.277,169.5023,100.9304,145.4643
169,8.549,168.4399,100.1645,143.8607
170,6.8403,167.2786,99.3729,142.2252
171,5.2328,166.0225,98.5518,140.5562
172,3.9402,164.6758,97.6978,138.8524
173,3.4485,163.2424,96.8069,137.1123
174,-4.1437,161.7259,95.8755,135.3348
175,-5.6628,160.13,94.8998,133.5187
176,-7.5709,158.4578,93.8762,131.6629
177,-9.6794,156.7125,92.8011,129.7669
178,-11.9163,154.897,91.6711,127.8296
179,-14.2518,153.014,90.4829,125.8504
180,-16.6728,151.0661,89.2334,123.8287
181,-19.1741,149.0557,87.9196,121.7641
182,-21.755,146.9849,86.5388,119.656
183,-24.4176,144.8559,85.0883,117.504
184,-27.1666,142.6706,83.5659,115.3079
185,-30.0087,140.4308,81.9694,113.0674
186,-32.9531,138.1381,80.2968,110.7821
187,-36.0116,135.7942,78.5463,108.452
188,-39.1986,133.4002,76.7161,106.0769
189,-42.5314,130.9577,74.8048,103.6566
190,-46.0295,128.4676,72.8108,101.1909
191,-49.7127,125.9311,70.7328,98.6797
192,-53.5986,123.349,68.5694,96.1228
193,-57.6947,120.7221,66.3192,93.5202
194,-61.9882,118.051,63.9809,90.8714
195,-66.4308,115.3362,61.5531,88.1764
196,-70.9216,112.5779,59.0341,85.4349
197,-75.3028,109.7763,56.4223,82.6464
198,-79.3739,106.9313,53.7159,79.8106
199,-82.9386,104.0427,50.9129,76.927
200,-85.8645,101.1097,48.011,73.9951
201,-89.8073,98.2532,45.0524,71.0546
202,-96.0969,95.592,42.0837,68.1478
203,-103.881,93.1246,39.1097,65.2775
204,-112.1787,90.8521,36.1357,62.4467
205,-120.2191,88.7777,33.1667,59.6591
206,-127.5947,86.9062,30.2082,56.9183
207,-134.1962,85.2439,27.2662,54.2282
208,-140.0752,83.7972,24.3471,51.5931
209,-145.341,82.5731,21.4586,49.0172
210,-150.106,81.5777,18.61,46.5048
211,-154.4647,80.8159,15.814,44.0604
212,-158.4904,80.2901,13.0897,41.6885
213,-162.2344,79.9997,10.4708,39.3936
214,-165.7266,79.9399,8.0252,37.1801
215,-168.9721,80.1009,5.9149,35.0525
216,-171.9289,80.4673,4.5439,33.0149
217,-174.4315,81.0182,-4.5358,31.0715
218,-175.9402,81.7271,-5.8211,29.2258
219,175.6164,82.5631,-7.7227,27.4815
220,173.9063,83.4926,-9.8406,25.8415
221,171.7336,84.4805,-12.0183,24.3084
222,169.4622,85.4928,-14.1911,22.8842
223,167.2101,86.4983,-16.3279,21.5703
224,165.0229,87.4704,-18.4127,20.367
225,162.9217,88.3874,-20.4363,19.2741
226,160.9188,89.2337,-22.3946,18.2905
227,159.0219,89.9992,-24.287,17.414
228,157.2372,90.679,-26.1168,16.6412
229,155.5698,91.2724,-27.892,15.9682
230,154.0243,91.7823,-29.6258,15.3897
231,152.6052,92.2139,-31.3389,14.8998
232,151.3168,92.5741,-33.06,14.4917
233,150.1633,92.8704,-34.8248,14.1584
234,149.1492,93.111,-36.6713,13.8922
235,148.2787,93.3031,-38.6239,13.6852
236,147.5563,93.4535,-40.6644,13.5301
237,146.9864,93.5672,-42.6923,13.4195
238,146.5736,93.6482,-44.4978,13.3469
239,146.3224,93.6977,-45.7825,13.3064
240,146.2377,93.7149,-46.2558,13.2938
241,146.2377,93.7149,-46.2558,13.2938
242,146.2377,93.7149,-46.2558,13.2938
243,146.2377,93.7149,-46.2558,13.2938
244,146.2377,93.7149,-46.2558,13.2938
245,146.2377,93.7149,-46.2558,13.2938
246,146.2377,93.7149,-46.2558,13.2938
247,146.2377,93.7149,-46.2558,13.2938
248,146.2377,93.7149,-46.2558,13.2938
249,146.2377,93.7149,-46.2558,13.2938
250,146.2377,93.7149,-46.2558,13.2938
