Frame,Pillar1,Pillar2,Pillar3,Pillar4
69,87.7914,12.0169,-108.7695,-38.704
70,77.8298,4.6745,-119.0482,-46.9874
71,67.7504,-4.5625,-129.5228,-55.372
72,57.5522,-12.2703,-140.1914,-63.8599
73,47.2353,-20.5156,-151.035,-72.4543
74,36.8014,-29.0192,-161.9572,-81.1591
75,26.2566,-37.7485,-172.1916,-89.9789
76,15.6279,-46.6956,172.0004,-98.9186
77,5.1794,-55.8578,161.1263,-107.9838
78,-6.7356,-65.2335,148.9675,-117.1804
79,-17.5549,-74.8214,136.2424,-126.5142
80,-28.7002,-84.6202,123.0066,-135.9911
81,-40.0064,-94.6281,109.2269,-145.6154
82,-51.452,-104.8433,94.8404,-155.3876
83,-63.0307,-115.2636,79.7753,-165.2903
84,-74.7403,-125.8866,63.9801,-175.0964
85,-86.5793,-136.709,47.514,173.7203
86,-98.5471,-147.7262,30.9233,163.4491
87,-110.643,-158.9278,17.6894,152.8034
88,-122.866,-170.2633,-21.4215,141.9285
89,-135.2149,177.2963,-38.6973,130.8392
90,-147.6865,166.0343,-58.8211,119.5361
91,-160.2703,154.0858,-79.2679,108.017
92,-172.8817,141.9151,-99.1507,96.2789
93,173.8254,129.547,-118.0302,84.3187
94,160.9887,116.9879,-135.616,72.1337
95,147.8993,104.2404,-151.3524,59.7213
96,134.6665,91.306,-162.7682,47.0802
97,121.3022,78.1855,162.1075,34.2116
98,107.8101,64.8795,151.2341,21.1277
99,94.1916,51.3885,137.9611,7.9434
100,80.4481,37.7138,124.3788,-6.3234
101,66.5916,23.9021,110.7352,-19.8601
102,52.6887,10.0936,96.9852,-33.6609
103,38.8226,-4.2273,83.2825,-47.4647
104,25.0803,-17.7226,69.7642,-61.1715
105,11.5754,-31.2481,56.5801,-74.6946
106,-2.4186,-44.5213,43.9305,-87.95
107,-14.8356,-57.447,32.165,-100.8553
108,-27.2851,-69.9402,22.1128,-113.3278
109,-39.2384,-81.9182,16.1044,-125.2848
110,-50.5963,-93.299,-17.4848,-136.6431
111,-61.2733,-104.0007,-24.1418,-147.3183
112,-71.187,-113.9419,-32.2702,-157.222
113,-80.2552,-123.0407,-40.3632,-166.2508
114,-88.3966,-131.2156,-47.8829,-174.1931
115,-95.5296,-138.3851,-54.5778,177.2855
116,-101.5733,-144.4678,-60.2955,171.9051
117,-106.4462,-149.3826,-64.9253,167.0967
118,-110.067,-153.0483,-68.3781,163.4723
119,-112.3549,-155.3851,-70.5795,161.158
120,-113.2288,-156.3128,-71.4676,160.2459
121,-113.0894,-156.3141,-69.9631,160.1539
122,-112.4455,-155.9603,-65.2353,160.2375
123,-111.3765,-155.303,-57.7087,160.4883
124,-109.962,-154.3939,-48.1506,160.8979
125,-108.2832,-153.2843,-37.8587,161.4606
126,-106.4233,-152.0253,-28.6559,162.1744
127,-104.4546,-150.6597,-22.7879,163.0404
128,-102.3952,-149.199,22.2312,164.0581
129,-100.2499,-147.6471,26.562,165.2254
130,-98.0233,-146.0075,33.4317,166.5399
131,-95.72,-144.2833,41.2376,167.9981
132,-93.3445,-142.4773,49.2825,169.5951
133,-90.9014,-140.592,57.2792,171.3227
134,-88.3954,-138.6298,65.1049,173.1654
135,-85.831,-136.593,72.7081,175.0857
136,-83.2127,-134.4833,80.0702,176.9489
137,-80.5452,-132.3028,87.1897,-178.0187
138,-77.8327,-130.0532,94.0739,-176.8774
139,-75.0799,-127.7362,100.7347,-174.6583
140,-72.291,-125.3538,107.1862,-172.1263
141,-69.4701,-122.9076,113.4437,-169.4259
142,-66.6217,-120.3998,119.5213,-166.5989
143,-63.7495,-117.8322,125.433,-163.6643
144,-60.8577,-115.2074,131.1907,-160.6346
145,-57.9502,-112.5278,136.8051,-157.5193
146,-55.0307,-109.7962,142.2848,-154.3269
147,-52.1027,-107.0157,147.6359,-151.0655
148,-49.1698,-104.1896,152.8615,-147.7429
149,-46.2355,-101.3215,157.9592,-144.3666
150,-43.3029,-98.4153,162.9167,-140.9441
151,-40.3756,-95.4754,167.6939,-137.4831
152,-37.4566,-92.5063,172.15,-133.991
153,-34.5494,-89.5129,175.5756,-130.4753
154,-31.6573,-86.5005,-175.246,-126.9435
155,-28.7841,-83.4747,-171.7489,-123.4031
156,-25.9339,-80.4412,-167.6133,-119.8616
157,-23.1113,-77.4062,-163.3843,-116.3265
158,-20.3225,-74.3763,-159.1805,-112.8056
159,-17.575,-71.3581,-155.0414,-109.3062
160,-14.8803,-68.3587,-150.9849,-105.8359
161,-12.2564,-65.3854,-147.0214,-102.4025
162,-9.7367,-62.446,-143.1585,-99.0136
163,-7.3912,-59.5484,-139.402,-95.677
164,-5.3926,-56.7009,-135.7573,-92.4005
165,-4.1774,-53.9123,-132.2296,-89.1919
166,4.352,-51.1915,-128.8237,-86.0593
167,5.7125,-48.5481,-125.5444,-83.0107
168,7.5815,-45.9919,-122.3966,-80.0542
169,9.6061,-43.5335,-119.385,-77.1981
170,11.646,-41.1836,-116.5141,-74.4505
171,13.6344,-38.9541,-113.7887,-71.8202
172,15.5283,-36.8571,-111.2132,-69.3156
173,17.2905,-34.9057,-108.792,-66.9454
174,18.8805,-33.1139,-106.5291,-64.7184
175,20.2481,-31.4967,-104.4285,-62.6436
176,21.3281,-30.0701,-102.4938,-60.7299
177,22.0432,-28.8514,-100.7285,-58.9864
178,22.3632,-27.8594,-99.1357,-57.4225
179,22.7425,-27.1142,-97.7181,-56.047
180,26.8436,-26.6377,-96.478,-54.8694
181,-51.5861,-26.6145,-95.5277,-54.0087
182,-95.2184,-27.1601,-94.8888,-53.5132
183,-114.9935,-28.18,-94.4416,-53.2852
184,-121.921,-29.5547,-94.0863,-53.2266
185,-124.5921,-31.1364,-93.7428,-53.2408
186,-125.5791,-32.7522,-93.3484,-53.2339
187,-125.8029,-34.2109,-92.8547,-53.1159
188,-125.6699,-35.313,-92.2227,-52.8006
189,-125.3992,-35.8582,-91.4196,-52.2046
190,-125.1406,-35.6455,-90.4133,-51.2446
191,-125.0334,-34.466,-89.169,-49.8328
192,-125.0808,-32.7252,-87.8025,-48.1665
193,-125.1767,-30.9788,-86.457,-46.5066
194,-125.3158,-29.2283,-85.1337,-44.8547
195,-125.4927,-27.4754,-83.8335,-43.2123
196,-125.7012,-25.7219,-82.5576,-41.5807
197,-125.9352,-23.9693,-81.307,-39.9616
198,-126.1882,-22.2197,-80.0826,-38.3563
199,-126.4537,-20.4752,-78.8854,-36.7664
200,-126.7256,-18.7382,-77.7162,-35.1932
201,-126.9976,-17.0117,-76.5758,-33.6381
202,-127.2641,-15.2997,-75.4651,-32.1028
203,-127.5199,-13.6075,-74.3846,-30.5884
204,-127.7602,-11.943,-73.3352,-29.0965
205,-127.9809,-10.3186,-72.3173,-27.6284
206,-128.1788,-8.7553,-71.3314,-26.1854
207,-128.3509,-7.29,-70.3781,-24.7689
208,-128.4954,-5.9923,-69.4577,-23.3804
209,-128.6108,-4.9914,-68.5704,-22.021
210,-128.6963,-4.4868,-67.7166,-20.6922
211,-128.7517,4.641,-66.8964,-19.3951
212,-128.7774,5.3965,-66.1098,-18.1313
213,-128.7742,6.5487,-65.3569,-16.9018
214,-128.7433,7.9276,-64.6376,-15.708
215,-128.6862,9.4364,-63.9518,-14.5511
216,-128.6048,11.0252,-63.2992,-13.4325
217,-128.5012,12.6676,-62.6797,-12.3535
218,-128.3776,14.35,-62.0928,-11.3154
219,-128.2364,16.0651,-61.5382,-10.3196
220,-128.0802,17.8093,-61.0153,-9.3674
221,-127.9113,19.5811,-60.5238,-8.4606
222,-127.7326,21.3801,-60.0632,-7.6009
223,-127.5464,23.2065,-59.6328,-6.7903
224,-127.3553,25.0603,-59.2319,-6.0309
225,-127.1619,26.941,-58.86,-5.3259
226,-126.9686,28.8466,-58.5166,-4.6785
227,-126.7776,30.7738,-58.2008,-4.093
228,-126.5912,32.7165,-57.912,-3.5749
229,-126.4116,34.6652,-57.6496,-3.1301
230,-126.2407,36.6066,-57.4128,-2.7654
231,-126.0804,38.5225,-57.2011,-2.4858
232,-125.9324,40.3893,-57.0139,-2.2928
233,-125.7983,42.1779,-56.8504,-2.1805
234,-125.6795,43.8541,-56.7102,-2.1351
235,-125.5771,45.379,-56.5927,2.1381
236,-125.4922,46.7113,-56.4973,2.1692
237,-125.4256,47.8086,-56.4238,2.2112
238,-125.3778,48.631,-56.3716,2.2501
239,-125.3491,49.1434,-56.3404,2.2773
240,-125.3396,49.3186,-56.3301,2.287
241,-125.3396,49.3186,-56.3301,2.287
242,-125.3396,49.3186,-56.3301,2.287
243,-125.3396,49.3186,-56.3301,2.287
244,-125.3396,49.3186,-56.3301,2.287
245,-125.3396,49.3186,-56.3301,2.287
246,-125.3396,49.3186,-56.3301,2.287
247,-125.3396,49.3186,-56.3301,2.287
248,-125.3396,49.3186,-56.3301,2.287
249,-125.3396,49.3186,-56.3301,2.287
250,-125.3396,49.3186,-56.3301,2.287
