Frame,Pillar1,Pillar2,Pillar3,Pillar4,Pillar5
193,115.8546,104.0592,131.7936,173.5662,-29.0894
194,117.5773,105.9064,133.5465,174.5227,-29.4837
195,119.3971,107.844,135.389,175.6287,-30.1904
196,121.318,109.8752,137.326,176.8789,-31.3592
197,123.3438,112.0032,139.3622,178.2415,-33.1985
198,125.4786,114.2315,141.5025,-179.2617,-35.9876
199,127.7261,116.5634,143.7514,-178.0796,-40.0687
200,130.0905,119.0023,146.1136,-176.2151,-45.7745
201,134.1417,123.118,150.1599,-172.5702,-52.0185
202,141.0896,130.1212,157.1005,-165.9632,-57.8894
203,150.3976,139.4764,166.3993,-156.9471,-63.2981
204,161.5292,150.6479,177.5196,-146.0705,-67.4748
205,173.9466,163.1001,-170.074,-133.878,-69.5737
206,-172.8806,176.2964,-156.9194,-120.9127,-69.3091
207,-159.4992,-170.2958,-143.5528,-107.7171,-67.0638
208,-146.4402,-157.2167,-130.5109,-94.8332,-63.6037
209,-134.2413,-145.0001,-118.3308,-82.8026,-59.7685
210,-123.4393,-134.1821,-107.5492,-72.167,-56.2819
211,-114.4458,-125.1734,-98.5767,-63.3385,-53.5209
212,-107.1777,-117.8912,-91.3306,-56.2346,-51.5147
213,-101.4305,-112.1314,-85.608,-50.6546,-50.3831
214,-96.9996,-107.6902,-81.2055,-46.3978,-50.2774
215,-93.6805,-104.3635,-77.9201,-43.2637,-51.3733
216,-91.2686,-101.9473,-75.5488,-41.052,-53.888
217,-89.5592,-100.2376,-73.8884,-39.563,-58.1051
218,-88.3479,-99.0303,-72.7359,-38.5972,-64.3869
219,-87.4299,-98.1214,-71.8881,-37.9561,-73.1113
220,-86.6008,-97.3068,-71.1425,-37.4423,-84.4064
221,-85.7018,-96.4369,-70.3323,-36.8219,-98.7797
222,-84.7169,-95.5034,-69.4336,-36.0074,-116.8823
223,-83.6558,-94.5141,-68.4576,-35.02,-135.8988
224,-82.5283,-93.4775,-67.4159,-33.8791,-151.4121
225,-81.3444,-92.402,-66.32,-32.6028,-161.5792
226,-80.1142,-91.296,-65.182,-31.2084,-167.0223
227,-78.8475,-90.1682,-64.0135,-29.7123,169.2006
228,-77.5544,-89.027,-62.8264,-28.1301,169.7653
229,-76.2446,-87.8806,-61.6322,-26.4772,169.8746
230,-74.9277,-86.737,-60.442,-24.7682,170.029
231,-73.6131,-85.6039,-59.2669,-23.0176,170.3748
232,-72.31,-84.4888,-58.117,-21.2393,170.9254
233,-71.0269,-83.3984,-57.0022,-19.4471,171.6518
234,-69.7723,-82.3393,-55.9312,-17.6548,172.514
235,-68.5542,-81.3175,-54.9121,-15.8759,173.4704
236,-67.3802,-80.3388,-53.9521,-14.1245,174.4786
237,-66.2575,-79.4083,-53.057,-12.416,175.4928
238,-65.1929,-78.5307,-52.2316,-10.7692,176.4536
239,-64.1927,-77.7105,-51.4794,-9.211,177.2666
240,-63.2629,-76.9517,-50.8027,-7.7876,177.7696
241,-62.4093,-76.2582,-50.2026,-6.5918,-177.7923
242,-61.637,-75.6333,-49.6791,-5.8135,-177.3922
243,-60.9513,-75.0805,-49.2311,-5.7788,-176.7956
244,-60.3571,-74.6032,-48.8568,-6.8316,-176.1647
245,-59.8593,-74.2046,-48.5541,9.1778,-175.5819
246,-59.4629,-73.8882,-48.3207,13.0153,-175.0913
247,-59.1729,-73.6573,-48.1546,18.446,-174.7203
248,-58.9947,-73.5157,-48.0546,24.3868,-174.488
249,-58.934,-73.4676,-48.0209,27.2808,-174.4082
250,-58.934,-73.4676,-48.0209,27.2808,-174.4082
