Frame,Pillar1,Pillar2,Pillar3,Pillar4,Pillar5
61,178.2534,127.5432,-0.9933,15.9363,32.8672
62,178.2748,128.5833,-1.0576,16.0783,33.1016
63,178.2875,129.5778,-1.1155,16.2241,33.3382
64,178.2923,130.5266,-1.1649,16.3738,33.5767
65,178.2894,131.4297,-1.2046,16.5271,33.8167
66,178.2793,132.2874,-1.2313,16.6839,34.058
67,178.2617,133.0999,-1.2431,16.8443,34.2999
68,178.2376,133.868,-1.2373,17.008,34.5422
69,178.2065,134.5919,-1.2105,17.1749,34.7844
70,178.1694,135.2725,-1.1587,17.3447,35.026
71,178.1257,135.9103,-1.0787,17.5173,35.2664
72,178.0758,136.5061,-0.9656,17.6924,35.5052
73,178.02,137.0604,-0.8158,17.8697,35.7417
74,177.9583,137.574,-0.6316,18.0488,35.9754
75,177.8905,138.0475,-0.4341,18.2295,36.2057
76,177.8174,138.4815,0.3588,18.4112,36.4319
77,177.7381,138.8766,0.5995,18.5937,36.6535
78,177.6531,139.2332,1.0427,18.7764,36.8696
79,177.5622,139.5519,1.6126,18.9589,37.0798
80,177.4651,139.8329,2.2999,19.1407,37.2833
81,177.3626,140.0772,3.1066,19.3211,37.4794
82,177.2559,140.2888,4.0289,19.4991,37.6678
83,177.1465,140.472,5.0588,19.6736,37.8481
84,177.0365,140.6308,6.1862,19.8435,38.02
85,176.9277,140.7692,7.398,20.0078,38.1834
86,176.8213,140.891,8.6785,20.1653,38.3379
87,176.7193,140.9996,10.0098,20.3151,38.4835
88,176.6232,141.0986,11.372,20.4563,38.6199
89,176.5347,141.1913,12.7444,20.5879,38.7471
90,176.4552,141.2809,14.1055,20.709,38.8649
91,176.3865,141.3707,15.4341,20.8188,38.9733
92,176.3303,141.4637,16.7095,20.9162,39.0722
93,176.2878,141.5631,17.912,21.0006,39.1616
94,176.2609,141.6717,19.0225,21.0711,39.2414
95,176.2511,141.7926,20.0222,21.1269,39.3117
96,176.2598,141.9287,20.8918,21.167,39.3724
97,176.2885,142.0829,21.61,21.1908,39.4235
98,176.3388,142.2579,22.1505,21.1974,39.4651
99,176.4118,142.4567,22.4782,21.1858,39.497
100,176.5089,142.682,22.5422,21.1552,39.5195
101,176.6313,142.9366,22.2616,21.1047,39.5323
102,176.7801,143.223,21.4992,21.0333,39.5357
103,176.9558,143.5439,20.0018,20.9399,39.5294
104,177.1597,143.9019,17.2528,20.8235,39.5137
105,177.3919,144.2992,12.0647,20.6828,39.4883
106,175.5237,142.5753,-5.3747,18.3087,37.254
107,170.1804,137.3595,-42.8416,12.2901,31.4073
108,162.5411,129.8395,-89.8029,3.8316,23.1424
109,153.7918,121.2028,-118.5832,-5.9286,13.656
110,145.1157,112.6372,-136.2476,-15.7114,4.17
111,137.6951,105.3301,-148.373,-24.3676,-4.3075
112,132.7122,100.4685,-156.2412,-30.6974,-10.285
113,131.3488,99.2394,-159.6401,-33.5055,-12.7418
114,132.2829,100.3252,-160.3223,-34.1006,-12.9643
115,133.3933,101.6084,-160.6193,-34.5905,-13.0578
116,134.6629,103.0755,-160.6591,-34.9788,-13.0268
117,136.0746,104.7121,-160.5188,-35.2692,-12.8759
118,137.6116,106.5032,-160.2484,-35.4648,-12.6098
119,139.257,108.4333,-159.8822,-35.569,-12.2326
120,140.9943,110.4862,-159.446,-35.5846,-11.7483
121,142.8072,112.6449,-158.9597,-35.5147,-11.1608
122,144.6796,114.8922,-158.4405,-35.3619,-10.4737
123,146.5961,117.2105,-157.9032,-35.1286,-9.6903
124,148.5415,119.582,-157.3616,-34.8171,-8.8139
125,150.5011,121.9888,-156.829,-34.4297,-7.8472
126,152.4608,124.4132,-156.3181,-33.968,-6.7933
127,154.4068,126.8376,-155.8418,-33.4337,-5.6555
128,156.3259,129.2451,-155.4128,-32.8279,-4.4387
129,158.2056,131.619,-155.044,-32.1516,-3.1541
130,160.0336,133.9435,-154.7485,-31.4048,-1.8467
131,161.804,136.209,-154.5242,-30.5933,-0.9028
132,163.5197,138.4144,-154.3521,-29.7269,1.6951
133,165.1816,140.5581,-154.2221,-28.8114,3.2033
134,166.7908,142.6388,-154.1256,-27.8528,4.8603
135,168.3479,144.6555,-154.0559,-26.8565,6.6014
136,169.8534,146.6078,-154.0074,-25.8279,8.4089
137,171.3076,148.4949,-153.9755,-24.7721,10.274
138,172.7105,150.3166,-153.9566,-23.6942,12.1905
139,174.0618,152.0723,-153.948,-22.5989,14.1528
140,175.3608,153.7616,-153.9478,-21.4909,16.1558
141,176.6064,155.3837,-153.9546,-20.3745,18.1942
142,177.7964,156.938,-153.968,-19.254,20.2627
143,178.9225,158.4237,-153.9878,-18.1336,22.3557
144,-179.7514,159.8395,-154.0147,-17.017,24.4672
145,-178.9092,161.1844,-154.0498,-15.9081,26.5909
146,-177.9533,162.4568,-154.0946,-14.8103,28.72
147,-177.0498,163.6554,-154.151,-13.7272,30.847
148,-176.2067,164.7782,-154.2215,-12.6619,32.9641
149,-175.4275,165.8235,-154.3087,-11.6177,35.0625
150,-174.715,166.7891,-154.4156,-10.5978,37.1332
151,-174.072,167.6729,-154.5455,-9.6055,39.1661
152,-173.5011,168.4726,-154.7016,-8.6442,41.1505
153,-173.0048,169.1857,-154.8878,-7.7179,43.0752
154,-172.5862,169.8096,-155.1076,-6.8311,44.9283
155,-172.2481,170.3416,-155.3649,-5.9897,46.6973
156,-171.9933,170.779,-155.6636,-5.2013,48.3691
157,-171.8248,171.1189,-156.0077,-4.4761,49.9304
158,-171.7457,171.3584,-156.4009,-3.8289,51.3675
159,-171.7592,171.4944,-156.8472,-3.2785,52.6663
160,-171.8682,171.524,-157.3505,-2.8472,53.8129
161,-172.0202,171.5,-157.8595,-2.5164,54.8519
162,-172.163,171.4751,-158.3256,-2.2882,55.8345
163,-172.3009,171.446,-158.7561,-2.2199,56.7569
164,-172.4376,171.4095,-159.1575,2.3431,57.6156
165,-172.5772,171.3623,-159.5363,2.64,58.4077
166,-172.7235,171.3011,-159.8985,3.0609,59.1306
167,-172.8803,171.2227,-160.25,3.5547,59.7822
168,-173.0514,171.1239,-160.5962,4.0819,60.3605
169,-173.2405,171.0015,-160.9425,4.6126,60.8638
170,-173.4515,170.8521,-161.2939,5.1232,61.2908
171,-173.6878,170.6726,-161.6556,5.5938,61.6404
172,-173.9534,170.4598,-162.0324,6.007,61.9115
173,-174.2517,170.2104,-162.429,6.3469,62.1032
174,-174.5863,169.9212,-162.8501,6.6,62.215
175,-174.961,169.5891,-163.3002,6.7549,62.2462
176,-175.3793,169.2108,-163.7838,6.804,62.1962
177,-175.8447,168.7831,-164.3054,6.7456,62.0648
178,-176.3607,168.3027,-164.8694,6.5875,61.8515
179,-176.931,167.7666,-165.4801,6.3536,61.5562
180,-177.5586,167.1714,-166.1418,6.095,61.1786
181,-178.2464,166.514,-166.8588,5.9068,60.7186
182,-178.9948,165.7912,-167.6353,5.9402,60.1761
183,-179.7527,164.9997,-168.4757,-6.3823,59.5512
184,179.243,164.1364,-169.3841,-7.3888,58.8438
185,178.2837,163.1979,-170.3648,-9.0307,58.0541
186,177.2355,162.1811,-171.422,-11.3236,57.1823
187,176.1023,161.0827,-172.5598,-14.2879,56.2288
188,174.8818,159.8994,-173.7827,-17.9832,55.1938
189,173.5707,158.6281,-175.0947,-22.5255,54.0781
190,172.1656,157.2653,-176.5,-28.1015,52.8822
191,170.6442,155.7887,-178.0204,-35.046,51.5829
192,168.9964,154.1886,-179.6611,-43.7871,50.1654
193,167.2379,152.4806,178.5815,-54.6724,48.6433
194,165.3844,150.6802,176.7398,-67.7565,47.03
195,163.4515,148.8033,174.8232,-82.4147,45.3393
196,161.4545,146.8653,172.8481,-97.2735,43.585
197,159.4092,144.8818,170.8307,-110.872,41.781
198,157.3308,142.8685,168.7871,-122.4216,39.9414
199,155.235,140.8409,166.7333,-131.8742,38.0803
200,153.1372,138.8145,164.6852,-139.5487,36.2121
201,151.0527,136.8048,162.6585,-145.8304,34.3512
202,148.9969,134.8274,160.6689,-151.0482,32.5123
203,146.9853,132.8977,158.7319,-155.4507,30.7102
204,145.033,131.0311,156.8631,-159.2176,28.9603
205,143.1555,129.2431,155.0777,-162.4757,27.2777
206,141.3679,127.5492,153.391,-165.3141,25.6782
207,139.6854,125.9646,151.8181,-167.7952,24.1781
208,138.1233,124.5048,150.374,-169.9616,22.7939
209,136.6966,123.185,149.0735,-171.842,21.5427
210,135.4205,122.0206,147.9313,-173.4551,20.4426
211,134.3042,121.0209,146.956,-174.8179,19.5073
212,133.3337,120.1713,146.1318,-175.9638,18.7299
213,132.4893,119.4515,145.4368,-176.921,18.0993
214,131.7517,118.8413,144.8498,-177.701,17.6049
215,131.1011,118.3205,144.3499,-178.2868,17.2371
216,130.5185,117.8689,143.9163,-178.6151,16.9873
217,129.9845,117.4668,143.5289,178.6197,16.8486
218,129.48,117.0943,143.1676,178.3522,16.8158
219,128.9861,116.7316,142.8128,177.9336,16.8861
220,128.4839,116.3591,142.4454,177.4336,17.0598
221,127.9548,115.9575,142.0462,176.8744,17.3413
222,127.38,115.5073,141.5966,176.2582,17.7398
223,126.741,114.9893,141.078,175.5773,18.2716
224,126.0195,114.3844,140.4723,174.8206,18.9623
225,125.1971,113.6735,139.7612,173.9753,19.8498
226,124.2555,112.8377,138.9271,173.0278,20.9892
227,123.1766,111.8581,137.9521,171.9643,22.4596
228,121.9422,110.7159,136.8186,170.7704,24.3741
229,120.5343,109.3923,135.5091,169.4324,26.8942
230,118.9347,107.8686,134.006,167.9362,30.2509
231,117.1254,106.1259,132.2921,166.2683,34.7734
232,115.1003,104.1597,130.3592,164.4043,41.3677
233,112.8942,102.0067,128.2399,162.358,51.6336
234,110.55,99.7105,125.9776,160.172,66.9368
235,108.1111,97.3143,123.6153,157.8891,86.5853
236,105.6204,94.8616,121.1963,155.5516,105.9779
237,103.1211,92.3956,118.7635,153.2013,120.8162
238,100.6561,89.9595,116.3599,150.8802,130.7251
239,98.2684,87.5966,114.0282,148.6299,137.0749
240,96.0009,85.3501,111.8113,146.4916,141.1191
241,93.8967,83.2631,109.7518,144.5066,143.6865
242,91.9985,81.3789,107.8925,142.7158,145.2987
243,90.3493,79.7405,106.2759,141.1601,146.2886
244,88.992,78.3911,104.9445,139.88,146.8753
245,87.9694,77.3738,103.9409,138.9159,147.2035
246,87.3245,76.7318,103.3076,138.3081,147.3657
247,87.0999,76.5082,103.0871,138.0967,147.4142
248,87.0999,76.5082,103.0871,138.0967,147.4142
249,87.0999,76.5082,103.0871,138.0967,147.4142
250,87.0999,76.5082,103.0871,138.0967,147.4142
