Frame,Pillar1,Pillar2,Pillar3,Pillar4,Pillar5
87,5.5034,5.6343,0.675,7.8656,10.73
88,5.5334,5.6638,0.648,7.8417,10.7136
89,5.5616,5.6915,0.6229,7.8192,10.698
90,5.5884,5.7174,0.5994,7.7977,10.6831
91,5.6139,5.7418,0.5771,7.7769,10.6683
92,5.6385,5.7646,0.5555,7.7565,10.6534
93,5.6625,5.7861,0.5342,7.736,10.6379
94,5.6862,5.8064,0.5129,7.7151,10.6215
95,5.7098,5.8256,0.491,7.6935,10.604
96,5.7336,5.8438,0.4681,7.6707,10.5848
97,5.758,5.8612,0.444,7.6465,10.5636
98,5.7833,5.878,0.418,7.6205,10.5401
99,5.8097,5.8942,0.3899,7.5924,10.514
100,5.8375,5.9101,0.3592,7.5617,10.4848
101,5.8671,5.9258,0.3256,7.5281,10.4523
102,5.8988,5.9416,0.2887,7.4913,10.4159
103,5.9329,5.9575,0.2484,7.4509,10.3756
104,5.9698,5.9739,0.2046,7.4067,10.3307
105,6.0097,5.991,0.1576,7.3581,10.2811
106,6.0505,6.0049,0.1121,7.3062,10.226
107,6.0899,6.0125,0.0863,7.2518,10.1653
108,6.1286,6.0146,0.1087,7.195,10.0992
109,6.1671,6.0121,0.1685,7.136,10.028
110,6.2061,6.006,0.2452,7.0749,9.952
111,6.246,5.9973,0.3317,7.0118,9.8714
112,6.2875,5.9867,0.4255,6.9469,9.7865
113,6.3311,5.9755,0.5255,6.8802,9.6976
114,6.3773,5.9643,0.6307,6.8119,9.605
115,6.4266,5.9541,0.7406,6.742,9.509
116,6.4793,5.9459,0.8545,6.6707,9.4098
117,6.5359,5.9404,0.9718,6.5979,9.3076
118,6.5966,5.9385,1.0919,6.5236,9.2026
119,6.6617,5.9409,1.2143,6.4479,9.0951
120,6.7315,5.9483,1.3383,6.3707,8.9853
121,6.806,5.9614,1.4635,6.2917,8.8733
122,6.8853,5.9809,1.5894,6.211,8.7592
123,6.9696,6.0072,1.7154,6.1281,8.6432
124,7.0588,6.0408,1.841,6.043,8.5254
125,7.153,6.0822,1.966,5.9553,8.4059
126,7.252,6.1316,2.0898,5.8647,8.2848
127,7.3558,6.1894,2.2121,5.7707,8.162
128,7.4644,6.2559,2.3326,5.673,8.0378
129,7.5776,6.3311,2.4512,5.5711,7.9122
130,7.6954,6.4154,2.5676,5.4645,7.7853
131,7.8175,6.5083,2.682,5.3531,7.6572
132,7.9432,6.6088,2.7951,5.2373,7.5281
133,8.0723,6.7162,2.9071,5.1173,7.3983
134,8.2042,6.83,3.0183,4.9933,7.268
135,8.3387,6.9493,3.1292,4.8656,7.1375
136,8.4753,7.0738,3.24,4.7345,7.007
137,8.6138,7.2026,3.3507,4.6003,6.877
138,8.7538,7.3354,3.4617,4.4634,6.7478
139,8.8951,7.4715,3.573,4.3239,6.6196
140,9.0373,7.6105,3.6848,4.1824,6.4929
141,9.1801,7.7518,3.7969,4.0391,6.3679
142,9.3232,7.895,3.9095,3.8944,6.2452
143,9.4664,8.0395,4.0225,3.7488,6.125
144,9.6094,8.1849,4.1357,3.6025,6.0076
145,9.7517,8.3308,4.2491,3.456,5.8935
146,9.8932,8.4767,4.3625,3.3097,5.783
147,10.0336,8.6221,4.4757,3.164,5.6763
148,10.1724,8.7667,4.5884,3.0193,5.5738
149,10.3094,8.9099,4.7004,2.876,5.4758
150,10.4443,9.0514,4.8115,2.7346,5.3825
151,10.5768,9.1907,4.9214,2.5954,5.294
152,10.7064,9.3273,5.0297,2.459,5.2106
153,10.833,9.461,5.136,2.3257,5.1323
154,10.956,9.5911,5.2402,2.196,5.0592
155,11.0752,9.7173,5.3418,2.0703,4.9913
156,11.1902,9.8392,5.4404,1.9491,4.9286
157,11.3007,9.9563,5.5357,1.8328,4.871
158,11.4062,10.0682,5.6273,1.7218,4.8184
159,11.5065,10.1744,5.7149,1.6165,4.7705
160,11.6012,10.2746,5.798,1.5174,4.7271
161,11.6899,10.3684,5.8764,1.4247,4.688
162,11.773,10.4562,5.9501,1.3382,4.6528
163,11.8506,10.538,6.0193,1.2576,4.621
164,11.923,10.6142,6.0841,1.1827,4.5924
165,11.9904,10.6851,6.1448,1.1132,4.5664
166,12.0532,10.751,6.2015,1.0487,4.5429
167,12.1115,10.812,6.2544,0.989,4.5215
168,12.1657,10.8686,6.3038,0.9338,4.5018
169,12.2159,10.9208,6.3498,0.8828,4.4837
170,12.2625,10.9691,6.3927,0.8357,4.4668
171,12.3058,11.0136,6.4326,0.7922,4.451
172,12.3459,11.0547,6.4699,0.7519,4.4359
173,12.3831,11.0926,6.5048,0.7146,4.4215
174,12.4177,11.1277,6.5375,0.68,4.4074
175,12.4501,11.16,6.5682,0.6478,4.3936
176,12.4803,11.19,6.5973,0.6176,4.3799
177,12.5088,11.2179,6.6248,0.5892,4.3661
178,12.5358,11.2439,6.6512,0.5624,4.352
179,12.5615,11.2684,6.6766,0.5368,4.3375
180,12.5862,11.2916,6.7013,0.5122,4.3226
181,12.6102,11.3138,6.7256,0.4883,4.307
182,12.6337,11.3352,6.7496,0.4649,4.2907
183,12.6571,11.3561,6.7737,0.4417,4.2735
184,12.6805,11.3769,6.7982,0.4187,4.2553
185,12.7044,11.3977,6.8232,0.3956,4.236
186,12.7288,11.4189,6.849,0.3722,4.2155
187,12.7542,11.4406,6.876,0.3485,4.1937
188,12.7807,11.4633,6.9043,0.3244,4.1706
189,12.8087,11.4871,6.9342,0.3,4.146
190,12.8384,11.5124,6.9659,0.2756,4.1198
191,12.87,11.5392,6.9997,0.2519,4.0918
192,12.9033,11.5673,7.0355,0.2303,4.0616
193,12.9384,11.5967,7.0735,0.2128,4.029
194,12.9754,11.6273,7.1136,0.2023,3.9938
195,13.0141,11.6591,7.156,0.2016,3.9558
196,13.0546,11.692,7.2007,0.2128,3.9147
197,13.097,11.726,7.2477,0.2363,3.8703
198,13.1413,11.7611,7.2972,0.2709,3.8224
199,13.1874,11.7972,7.3493,0.3149,3.7707
200,13.2355,11.8344,7.404,0.3668,3.7151
201,13.2855,11.8725,7.4614,0.4257,3.6552
202,13.3375,11.9117,7.5216,0.4907,3.5908
203,13.3916,11.9518,7.5848,0.5617,3.5217
204,13.4478,11.993,7.651,0.6383,3.4477
205,13.5061,12.0353,7.7203,0.7205,3.3685
206,13.5667,12.0786,7.7931,0.8085,3.2839
207,13.6296,12.123,7.8693,0.9022,3.1936
208,13.695,12.1687,7.9491,1.0018,3.0973
209,13.7629,12.2157,8.0327,1.1075,2.9949
210,13.8335,12.264,8.1204,1.2196,2.8861
211,13.9067,12.3138,8.2122,1.3379,2.7709
212,13.9824,12.3649,8.3077,1.462,2.6498
213,14.0601,12.4172,8.4065,1.591,2.5236
214,14.1396,12.4706,8.5081,1.7242,2.3933
215,14.2203,12.5247,8.6118,1.8606,2.2596
216,14.3018,12.5794,8.7173,1.9996,2.1233
217,14.3838,12.6343,8.8238,2.1403,1.9852
218,14.4658,12.6892,8.9308,2.2819,1.8462
219,14.5472,12.7438,9.0378,2.4237,1.7071
220,14.6276,12.7977,9.1439,2.5649,1.5687
221,14.7065,12.8505,9.2487,2.7045,1.4318
222,14.7832,12.9017,9.3513,2.8419,1.2972
223,14.8574,12.951,9.4512,2.9763,1.1657
224,14.9283,12.9979,9.5476,3.1068,1.0382
225,14.9954,13.0419,9.6397,3.2327,0.9154
226,15.0581,13.0825,9.7269,3.3531,0.7983
227,15.1158,13.119,9.8084,3.4673,0.6875
228,15.1678,13.1511,9.8835,3.5744,0.584
229,15.2135,13.1781,9.9514,3.6737,0.4885
230,15.2523,13.1995,10.0112,3.7644,0.4019
231,15.2835,13.2147,10.0623,3.8457,0.3251
232,15.3087,13.2252,10.1063,3.9188,0.2586
233,15.3303,13.2333,10.1454,3.9855,0.2044
234,15.3485,13.2391,10.1799,4.0461,0.1663
235,15.3635,13.2428,10.2101,4.1007,0.149
236,15.3757,13.2447,10.2363,4.1497,0.1527
237,15.3852,13.245,10.2586,4.1932,0.1711
238,15.3925,13.244,10.2774,4.2315,0.1963
239,15.3977,13.2418,10.293,4.2648,0.223
240,15.4011,13.2389,10.3056,4.2933,0.2486
241,15.4031,13.2354,10.3156,4.3173,0.2718
242,15.404,13.2317,10.3231,4.337,0.2918
243,15.4039,13.228,10.3286,4.3525,0.3083
244,15.4034,13.2246,10.3324,4.3642,0.3211
245,15.4026,13.2218,10.3346,4.3723,0.3301
246,15.4019,13.2198,10.3358,4.377,0.3355
247,15.4016,13.2191,10.3361,4.3785,0.3373
248,15.4016,13.2191,10.3361,4.3785,0.3373
249,15.4016,13.2191,10.3361,4.3785,0.3373
250,15.4016,13.2191,10.3361,4.3785,0.3373
