Frame,Pillar1,Pillar2,Pillar3,Pillar4
82,1.5708,0.7999,2.5471,4.3651
83,1.628,0.7429,2.5351,4.3161
84,1.6841,0.6869,2.5235,4.2677
85,1.7389,0.6321,2.5121,4.2198
86,1.7922,0.5788,2.5009,4.1725
87,1.8439,0.5271,2.4897,4.126
88,1.8938,0.4771,2.4784,4.0803
89,1.9417,0.4291,2.4669,4.0354
90,1.9874,0.3833,2.4549,3.9915
91,2.0309,0.3401,2.4423,3.9485
92,2.072,0.2997,2.4289,3.9066
93,2.1105,0.2628,2.4145,3.8658
94,2.1462,0.2301,2.399,3.8262
95,2.1791,0.2026,2.3821,3.7879
96,2.2089,0.1818,2.3637,3.7509
97,2.2356,0.1692,2.3436,3.7153
98,2.2591,0.1659,2.3216,3.6813
99,2.2791,0.1718,2.2975,3.6489
100,2.2956,0.1858,2.2711,3.6183
101,2.3094,0.2059,2.2428,3.5892
102,2.3214,0.2301,2.2131,3.5612
103,2.3316,0.2575,2.182,3.5343
104,2.3403,0.2873,2.1495,3.5084
105,2.3476,0.3191,2.1157,3.4837
106,2.3536,0.3525,2.0806,3.46
107,2.3585,0.3873,2.0442,3.4375
108,2.3624,0.4233,2.0066,3.416
109,2.3655,0.4606,1.9679,3.3955
110,2.3678,0.499,1.928,3.3762
111,2.3697,0.5385,1.8872,3.358
112,2.3711,0.5789,1.8453,3.3408
113,2.3722,0.6204,1.8025,3.3247
114,2.3732,0.6627,1.7589,3.3097
115,2.3741,0.7059,1.7144,3.2957
116,2.3752,0.75,1.6693,3.2828
117,2.3766,0.7948,1.6235,3.271
118,2.3783,0.8403,1.5771,3.2601
119,2.3805,0.8865,1.5302,3.2502
120,2.3833,0.9332,1.4829,3.2413
121,2.3868,0.9805,1.4352,3.2333
122,2.3911,1.0283,1.3872,3.2262
123,2.3962,1.0764,1.339,3.2199
124,2.4024,1.1249,1.2907,3.2144
125,2.4096,1.1737,1.2422,3.2096
126,2.4179,1.2226,1.1938,3.2055
127,2.4273,1.2717,1.1454,3.202
128,2.438,1.3208,1.0971,3.199
129,2.45,1.3699,1.0491,3.1964
130,2.4632,1.4188,1.0012,3.1942
131,2.4778,1.4677,0.9538,3.1923
132,2.4937,1.5162,0.9067,3.1906
133,2.5109,1.5645,0.86,3.1889
134,2.5295,1.6124,0.8138,3.1872
135,2.5494,1.6598,0.7683,3.1855
136,2.5707,1.7068,0.7233,3.1834
137,2.5933,1.7531,0.679,3.1811
138,2.6172,1.7988,0.6355,3.1783
139,2.6423,1.8438,0.5928,3.175
140,2.6687,1.8881,0.5511,3.1709
141,2.6964,1.9315,0.5103,3.1661
142,2.7252,1.9741,0.4706,3.1604
143,2.7552,2.0157,0.4323,3.1536
144,2.7863,2.0564,0.3954,3.1457
145,2.8186,2.0961,0.3603,3.1364
146,2.8519,2.1347,0.3275,3.1258
147,2.8863,2.1723,0.2974,3.1136
148,2.9217,2.2088,0.271,3.0997
149,2.9582,2.2442,0.2494,3.0841
150,2.9957,2.2785,0.2338,3.0665
151,3.0347,2.3109,0.2262,3.0456
152,3.0754,2.3408,0.2285,3.0202
153,3.1178,2.3685,0.2407,2.9905
154,3.1617,2.3941,0.2622,2.9566
155,3.2071,2.418,0.2919,2.9186
156,3.2539,2.4404,0.3282,2.8767
157,3.302,2.4616,0.3702,2.8311
158,3.3515,2.4818,0.4169,2.782
159,3.4023,2.5012,0.4678,2.7295
160,3.4543,2.5202,0.5222,2.6738
161,3.5076,2.5388,0.5799,2.6152
162,3.562,2.5575,0.6405,2.5538
163,3.6176,2.5764,0.7038,2.4897
164,3.6743,2.5956,0.7694,2.4233
165,3.7321,2.6154,0.8373,2.3547
166,3.7909,2.636,0.9072,2.284
167,3.8506,2.6574,0.9789,2.2116
168,3.9112,2.6799,1.0522,2.1376
169,3.9726,2.7035,1.1268,2.0622
170,4.0347,2.7282,1.2027,1.9857
171,4.0975,2.7542,1.2796,1.9082
172,4.1607,2.7815,1.3573,1.8299
173,4.2243,2.81,1.4356,1.7511
174,4.2882,2.8397,1.5143,1.672
175,4.3522,2.8707,1.5932,1.5929
176,4.4163,2.9028,1.6721,1.5138
177,4.4802,2.9359,1.7508,1.4351
178,4.5438,2.97,1.8291,1.3571
179,4.607,3.0049,1.9068,1.2798
180,4.6696,3.0404,1.9836,1.2037
181,4.7314,3.0764,2.0594,1.1288
182,4.7922,3.1128,2.134,1.0556
183,4.852,3.1494,2.2071,0.9841
184,4.9104,3.1859,2.2785,0.9148
185,4.9673,3.2222,2.3481,0.8479
186,5.0226,3.258,2.4156,0.7836
187,5.076,3.2933,2.4808,0.7223
188,5.1274,3.3276,2.5434,0.6643
189,5.1765,3.3609,2.6033,0.61
190,5.2232,3.3928,2.6603,0.5596
191,5.2673,3.4233,2.7142,0.5134
192,5.3085,3.452,2.7646,0.4719
193,5.3468,3.4788,2.8115,0.4353
194,5.3818,3.5034,2.8546,0.4037
195,5.4134,3.5256,2.8937,0.3771
196,5.4414,3.5453,2.9286,0.3556
197,5.4655,3.5621,2.959,0.3388
198,5.4857,3.576,2.9848,0.3262
199,5.5018,3.5868,3.0057,0.3173
200,5.5134,3.5942,3.0215,0.3114
201,5.5223,3.5994,3.0342,0.3072
202,5.5301,3.6038,3.0457,0.3039
203,5.537,3.6073,3.0563,0.3014
204,5.5429,3.6101,3.0658,0.2996
205,5.548,3.6122,3.0744,0.2985
206,5.5522,3.6136,3.0821,0.2978
207,5.5557,3.6144,3.0889,0.2976
208,5.5584,3.6146,3.0949,0.2978
209,5.5605,3.6142,3.1002,0.2983
210,5.5619,3.6134,3.1047,0.2991
211,5.5628,3.6121,3.1086,0.3001
212,5.5631,3.6104,3.1119,0.3013
213,5.563,3.6084,3.1146,0.3027
214,5.5624,3.6061,3.1167,0.3041
215,5.5615,3.6035,3.1184,0.3057
216,5.5602,3.6008,3.1196,0.3073
217,5.5587,3.5979,3.1205,0.3089
218,5.557,3.5949,3.121,0.3106
219,5.5551,3.5918,3.1212,0.3122
220,5.5532,3.5888,3.1212,0.3138
221,5.5511,3.5857,3.1209,0.3153
222,5.5491,3.5828,3.1205,0.3168
223,5.5471,3.5801,3.1199,0.3181
224,5.5452,3.5775,3.1193,0.3194
225,5.5434,3.5752,3.1187,0.3205
226,5.5418,3.5732,3.118,0.3214
227,5.5405,3.5716,3.1175,0.3222
228,5.5395,3.5704,3.117,0.3227
229,5.5389,3.5696,3.1167,0.3231
230,5.5387,3.5693,3.1166,0.3232
231,5.5387,3.5693,3.1166,0.3232
232,5.5387,3.5693,3.1166,0.3232
233,5.5387,3.5693,3.1166,0.3232
234,5.5387,3.5693,3.1166,0.3232
235,5.5387,3.5693,3.1166,0.3232
236,5.5387,3.5693,3.1166,0.3232
237,5.5387,3.5693,3.1166,0.3232
238,5.5387,3.5693,3.1166,0.3232
239,5.5387,3.5693,3.1166,0.3232
240,5.5387,3.5693,3.1166,0.3232
241,5.5387,3.5693,3.1166,0.3232
242,5.5387,3.5693,3.1166,0.3232
243,5.5387,3.5693,3.1166,0.3232
244,5.5387,3.5693,3.1166,0.3232
245,5.5387,3.5693,3.1166,0.3232
246,5.5387,3.5693,3.1166,0.3232
247,5.5387,3.5693,3.1166,0.3232
248,5.5387,3.5693,3.1166,0.3232
249,5.5387,3.5693,3.1166,0.3232
250,5.5387,3.5693,3.1166,0.3232
