Frame,Pillar1,Pillar2,Pillar3,Pillar4
147,0.4564,0.4595,1.0322,1.0999
148,0.4926,0.4203,1.0459,1.0757
149,0.5285,0.3819,1.061,1.0531
150,0.564,0.3444,1.0772,1.0321
151,0.5987,0.3082,1.094,1.0128
152,0.6325,0.2734,1.1109,0.9949
153,0.665,0.2404,1.1275,0.9783
154,0.6961,0.2094,1.1433,0.9629
155,0.7253,0.1805,1.1579,0.9485
156,0.7527,0.1539,1.1708,0.9347
157,0.7778,0.1298,1.1816,0.9213
158,0.8004,0.1082,1.1898,0.908
159,0.8205,0.0893,1.1951,0.8944
160,0.8378,0.0734,1.197,0.8804
161,0.8505,0.0633,1.1903,0.8628
162,0.8591,0.0642,1.1739,0.8405
163,0.867,0.0765,1.1535,0.8159
164,0.8764,0.0943,1.1339,0.791
165,0.8876,0.1142,1.116,0.7663
166,0.9005,0.1352,1.0997,0.7418
167,0.9147,0.1565,1.0851,0.7173
168,0.9302,0.178,1.0721,0.693
169,0.9468,0.1996,1.0607,0.6688
170,0.9643,0.2211,1.0509,0.6447
171,0.9825,0.2425,1.0425,0.6208
172,1.0015,0.2638,1.0356,0.5971
173,1.021,0.285,1.03,0.5736
174,1.0408,0.3061,1.0257,0.5504
175,1.061,0.327,1.0226,0.5274
176,1.0814,0.3478,1.0206,0.5047
177,1.1018,0.3684,1.0197,0.4825
178,1.1223,0.3888,1.0196,0.4606
179,1.1426,0.4091,1.0204,0.4391
180,1.1628,0.429,1.0219,0.4181
181,1.1828,0.4487,1.024,0.3977
182,1.2023,0.4681,1.0266,0.3778
183,1.2215,0.4872,1.0295,0.3584
184,1.2402,0.5058,1.0326,0.3397
185,1.2583,0.5241,1.0358,0.3216
186,1.2757,0.5419,1.039,0.3041
187,1.2924,0.5592,1.042,0.2873
188,1.3084,0.576,1.0448,0.2711
189,1.3235,0.5922,1.0471,0.2555
190,1.3377,0.6078,1.0489,0.2405
191,1.3508,0.6228,1.0501,0.2261
192,1.363,0.6371,1.0505,0.2122
193,1.374,0.6508,1.0499,0.1988
194,1.3838,0.6638,1.0484,0.1859
195,1.3924,0.676,1.0457,0.1735
196,1.3997,0.6876,1.0417,0.1615
197,1.4057,0.6985,1.0363,0.1501
198,1.4103,0.7087,1.0295,0.1395
199,1.4135,0.7183,1.021,0.1299
200,1.4152,0.7273,1.0109,0.1217
201,1.4151,0.7354,0.9986,0.116
202,1.4129,0.7426,0.9842,0.1139
203,1.4087,0.7489,0.9677,0.1161
204,1.4028,0.7547,0.9492,0.123
205,1.3952,0.76,0.9288,0.1344
206,1.3862,0.765,0.9067,0.1497
207,1.3759,0.77,0.883,0.1686
208,1.3645,0.775,0.8578,0.1902
209,1.352,0.7802,0.8312,0.2142
210,1.3388,0.7859,0.8034,0.2401
211,1.3249,0.792,0.7746,0.2676
212,1.3104,0.7988,0.7447,0.2965
213,1.2956,0.8063,0.7141,0.3264
214,1.2806,0.8146,0.6828,0.3573
215,1.2655,0.8238,0.6509,0.3888
216,1.2504,0.8338,0.6186,0.421
217,1.2355,0.8447,0.5861,0.4535
218,1.2209,0.8564,0.5535,0.4862
219,1.2067,0.8689,0.5209,0.519
220,1.193,0.8822,0.4885,0.5517
221,1.18,0.8961,0.4564,0.5843
222,1.1676,0.9106,0.4248,0.6164
223,1.1559,0.9256,0.3939,0.6481
224,1.145,0.9409,0.3638,0.6791
225,1.1349,0.9563,0.3347,0.7094
226,1.1257,0.9718,0.3067,0.7387
227,1.1174,0.9872,0.2801,0.7669
228,1.1098,1.0024,0.255,0.7939
229,1.1031,1.0172,0.2316,0.8196
230,1.0973,1.0314,0.2101,0.8438
231,1.0921,1.0449,0.1907,0.8664
232,1.0877,1.0576,0.1736,0.8871
233,1.084,1.0693,0.1588,0.906
234,1.0809,1.0798,0.1465,0.9228
235,1.0783,1.0891,0.1366,0.9374
236,1.0763,1.0969,0.129,0.9497
237,1.0747,1.1032,0.1235,0.9595
238,1.0736,1.1078,0.1199,0.9666
239,1.073,1.1106,0.1178,0.971
240,1.0727,1.1116,0.1171,0.9725
241,1.0727,1.1116,0.1171,0.9725
242,1.0727,1.1116,0.1171,0.9725
243,1.0727,1.1116,0.1171,0.9725
244,1.0727,1.1116,0.1171,0.9725
245,1.0727,1.1116,0.1171,0.9725
246,1.0727,1.1116,0.1171,0.9725
247,1.0727,1.1116,0.1171,0.9725
248,1.0727,1.1116,0.1171,0.9725
249,1.0727,1.1116,0.1171,0.9725
250,1.0727,1.1116,0.1171,0.9725
