Frame,Pillar1,Pillar2,Pillar3,Pillar4
81,70.0631,31.2017,8.4468,-4.9786
82,69.7194,30.7142,-8.2701,-5.4806
83,69.4028,30.1627,-9.3653,-6.1132
84,69.1098,29.5463,-11.8813,-6.8722
85,68.8375,28.8637,-15.5549,-7.7525
86,68.5831,28.1132,-20.0812,-8.7492
87,68.344,27.2927,-25.2203,-9.8571
88,68.1179,26.4,-30.7656,-11.0707
89,67.9028,25.4327,-36.5185,-12.384
90,67.6965,24.3879,-42.2886,-13.7909
91,67.497,23.2632,-47.9061,-15.2844
92,67.3024,22.0559,-53.237,-16.8572
93,67.1105,20.7637,-58.1906,-18.5012
94,66.9195,19.3846,-62.7188,-20.2075
95,66.7269,17.9172,-66.8085,-21.9669
96,66.5302,16.3608,-70.4717,-23.7691
97,66.3269,14.7159,-73.7355,-25.6037
98,66.1137,12.9849,-76.635,-27.4597
99,65.8869,11.1722,-79.208,-29.326
100,65.6422,9.2862,-81.4911,-31.1916
101,65.3744,7.3426,-83.5188,-33.0453
102,65.0769,5.3748,-85.3218,-34.8767
103,64.7418,3.4805,-86.9275,-36.6757
104,64.3588,2.1011,-88.3597,-38.4328
105,63.9152,-2.5343,-89.6389,-40.1393
106,63.3941,-4.3037,-90.7826,-41.7876
107,62.7739,-6.3874,-91.8058,-43.3705
108,62.026,-8.5444,-92.7213,-44.882
109,61.1123,-10.7029,-93.5399,-46.3169
110,59.9823,-12.8252,-94.2708,-47.6705
111,58.569,-14.8842,-94.9214,-48.939
112,56.7841,-16.8574,-95.4981,-50.1192
113,54.5155,-18.7244,-96.006,-51.2082
114,51.6314,-20.4676,-96.449,-52.2033
115,48.0045,-22.0708,-96.8303,-53.1025
116,43.5816,-23.5199,-97.1519,-53.9034
117,38.5239,-24.8024,-97.4151,-54.6039
118,33.3754,-25.907,-97.6201,-55.2015
119,29.0198,-26.8241,-97.7664,-55.6937
120,26.1207,-27.5449,-97.8524,-56.0775
121,24.6907,-28.4207,-98.2104,-56.6871
122,-24.6546,-29.7613,-99.1214,-57.8089
123,-25.7175,-31.497,-100.5064,-59.3677
124,-27.5013,-33.557,-102.2862,-61.2882
125,-29.6899,-35.8706,-104.382,-63.4948
126,-32.0642,-38.3663,-106.7151,-65.9121
127,-34.482,-40.9725,-109.2066,-68.4643
128,-36.8499,-43.6173,-111.7778,-71.0756
129,-39.1042,-46.2287,-114.3504,-73.6705
130,-41.1991,-48.7345,-116.8456,-76.173
131,-41.23,-50.8854,-119.3305,-78.4835
132,-37.3511,-52.4751,-121.8519,-80.5146
133,-31.0853,-53.489,-124.3068,-82.2088
134,31.7918,-53.9105,-126.5951,-83.5096
135,44.5997,-53.7278,-128.6144,-84.3626
136,58.1776,-52.9405,-130.2549,-84.7162
137,68.7204,-51.8991,-131.7336,-84.8529
138,77.0124,-50.9341,-133.3266,-85.0792
139,83.8298,-50.029,-135.0001,-85.3815
140,89.6569,-49.1686,-136.7168,-85.7458
141,94.7866,-48.3395,-138.4357,-86.1569
142,99.4049,-47.5296,-140.114,-86.5989
143,103.6383,-46.7288,-141.7083,-87.0542
144,107.5787,-45.9286,-143.1761,-87.5037
145,111.2966,-45.1227,-144.477,-87.9264
146,114.8489,-44.3065,-145.5739,-88.299
147,118.2827,-43.4779,-146.4337,-88.5958
148,121.6383,-42.6373,-147.0278,-88.789
149,124.9507,-41.7872,-147.3318,-88.848
150,128.2502,-40.9328,-147.3254,-88.7401
151,131.5639,-40.0814,-146.9918,-88.4307
152,134.9154,-39.2415,-146.3175,-87.8835
153,138.3254,-38.4209,-145.2914,-87.0612
154,141.812,-37.6236,-143.904,-85.9254
155,145.3908,-36.8445,-142.1478,-84.438
156,149.0746,-36.0619,-140.0156,-82.5603
157,152.8735,-35.2325,-137.5013,-80.2538
158,156.7944,-34.305,-134.5987,-77.4803
159,160.8401,-33.3194,-131.3019,-74.2007
160,165.0068,-32.8012,-127.605,-70.3754
161,168.951,33.4089,-123.5415,-65.7323
162,172.4357,43.8192,-119.2974,-60.3386
163,175.5273,60.9195,-115.0842,-54.6738
164,177.6548,76.0942,-111.0682,-49.1617
165,-176.506,88.4971,-107.275,-43.8872
166,-173.7363,98.9191,-103.6956,-38.8474
167,-170.7377,107.9973,-100.3206,-34.0398
168,-167.7058,116.129,-97.1397,-29.4624
169,-164.6839,123.5571,-94.1422,-25.1144
170,-161.6872,130.4342,-91.3171,-20.9974
171,-158.7232,136.8587,-88.653,-17.1167
172,-155.7967,142.8965,-86.1381,-13.4861
173,-152.9113,148.5915,-83.761,-10.14
174,-150.0698,153.972,-81.5099,-7.1703
175,-147.2748,159.0516,-79.3735,-4.8588
176,-144.5285,163.8244,-77.3406,-3.9596
177,-141.8325,168.2434,-75.4006,4.9223
178,-139.1883,172.1352,-73.5432,6.7956
179,-136.5971,174.8341,-71.7588,8.8752
180,-134.0594,-174.7564,-70.0381,10.9336
181,-131.576,-172.2791,-68.3729,12.8988
182,-129.1468,-169.0981,-66.755,14.7472
183,-126.7718,-165.8071,-65.1773,16.4743
184,-124.4506,-162.5653,-63.633,18.085
185,-122.1826,-159.4245,-62.1159,19.5903
186,-119.9671,-156.4036,-60.6203,21.0067
187,-117.8031,-153.5095,-59.1408,22.3557
188,-115.6894,-150.7441,-57.6727,23.6645
189,-113.6249,-148.107,-56.2113,24.9663
190,-111.6083,-145.5968,-54.7525,26.3017
191,-109.6382,-143.2115,-53.2921,27.7197
192,-107.7132,-140.9493,-51.8265,29.2799
193,-105.832,-138.8083,-50.352,31.0544
194,-103.9931,-136.7867,-48.8649,33.1315
195,-102.1954,-134.8833,-47.3622,35.6197
196,-100.4375,-133.0969,-45.8402,38.6535
197,-98.7185,-131.4268,-44.2959,42.3986
198,-97.0375,-129.8726,-42.7261,47.0553
199,-95.3937,-128.4345,-41.1274,52.8518
200,-93.787,-127.1127,-39.497,60.0131
201,-92.2186,-125.9242,-37.8169,68.7356
202,-90.6918,-124.8804,-36.0764,78.8507
203,-89.2097,-123.9749,-34.2821,89.7098
204,-87.7757,-123.2011,-32.4404,100.4527
205,-86.3927,-122.5531,-30.5567,110.3454
206,-85.0643,-122.0244,-28.6363,119.0073
207,-83.7935,-121.6083,-26.6836,126.3908
208,-82.5837,-121.2976,-24.7032,132.6359
209,-81.4379,-121.0841,-22.6991,137.943
210,-80.359,-120.959,-20.6753,142.5054
211,-79.3497,-120.9128,-18.6358,146.4845
212,-78.4125,-120.9357,-16.5852,150.0067
213,-77.5493,-121.0167,-14.5288,153.1686
214,-76.7618,-121.1454,-12.4751,156.0421
215,-76.0509,-121.311,-10.4381,158.6808
216,-75.4176,-121.5033,-8.4455,161.1242
217,-74.8617,-121.7127,-6.5608,163.4014
218,-74.3827,-121.9301,-4.9441,165.5331
219,-73.979,-122.1476,-3.9948,167.5338
220,-73.6489,-122.3586,4.2595,169.4119
221,-73.3894,-122.5575,5.6338,171.1702
222,-73.1973,-122.7401,7.5987,172.8045
223,-73.0684,-122.9035,9.8736,174.2988
224,-72.998,-123.0458,12.3607,175.6137
225,-72.9807,-123.1662,15.0352,176.6602
226,-73.0106,-123.265,17.9028,177.2635
227,-73.0817,-123.3432,20.9848,-177.2548
228,-73.1874,-123.4023,24.3111,-176.7391
229,-73.3209,-123.4445,27.9148,-175.9809
230,-73.4756,-123.4723,31.8263,-175.1525
231,-73.6444,-123.4883,36.0637,-174.3336
232,-73.8208,-123.4953,40.6188,-173.5618
233,-73.9983,-123.496,45.4392,-172.8564
234,-74.1703,-123.4928,50.4107,-172.2288
235,-74.3308,-123.488,55.3464,-171.6866
236,-74.4738,-123.4832,59.992,-171.2352
237,-74.5938,-123.4797,64.0527,-170.8786
238,-74.6856,-123.478,67.2324,-170.6206
239,-74.7441,-123.478,69.2735,-170.464
240,-74.7645,-123.4784,69.9835,-170.4113
241,-74.7645,-123.4784,69.9835,-170.4113
242,-74.7645,-123.4784,69.9835,-170.4113
243,-74.7645,-123.4784,69.9835,-170.4113
244,-74.7645,-123.4784,69.9835,-170.4113
245,-74.7645,-123.4784,69.9835,-170.4113
246,-74.7645,-123.4784,69.9835,-170.4113
247,-74.7645,-123.4784,69.9835,-170.4113
248,-74.7645,-123.4784,69.9835,-170.4113
249,-74.7645,-123.4784,69.9835,-170.4113
250,-74.7645,-123.4784,69.9835,-170.4113
