Frame,Pillar1,Pillar2,Pillar3,Pillar4
133,-28.0699,-61.8942,7.7226,-163.8178
134,-25.9079,-60.5461,8.6517,-161.1179
135,-23.8771,-59.3147,9.9673,-158.5742
136,-21.9788,-58.1985,11.4798,-156.1933
137,-20.214,-57.1957,13.0838,-153.9811
138,-18.5832,-56.3049,14.7313,-151.9431
139,-17.087,-55.5249,16.4108,-150.0851
140,-15.7253,-54.8546,18.1351,-148.4128
141,-14.4977,-54.2929,19.9362,-146.9318
142,-13.4032,-53.8391,21.864,-145.6484
143,-12.4401,-53.4925,23.9855,-144.5688
144,-11.6055,-53.2523,26.3857,-143.6991
145,-10.8958,-53.1177,29.1665,-143.0461
146,-10.3062,-53.088,32.4441,-142.6168
147,-9.8307,-53.1619,36.3378,-142.4185
148,-9.4626,-53.3378,40.9449,-142.4585
149,-9.1947,-53.6138,46.2949,-142.7449
150,-9.0199,-53.9868,52.2833,-143.2862
151,-8.8798,-54.3961,58.7009,-143.9732
152,-8.7217,-54.7833,65.3097,-144.6908
153,-8.5473,-55.1488,71.8009,-145.4381
154,-8.3589,-55.4929,77.8912,-146.2146
155,-8.1592,-55.8157,83.3806,-147.0192
156,-7.9518,-56.1172,88.1699,-147.8513
157,-7.7409,-56.3977,92.2474,-148.7098
158,-7.5318,-56.6571,95.6577,-149.5938
159,-7.3303,-56.8953,98.4746,-150.5023
160,-7.1437,-57.1122,100.7808,-151.434
161,-6.98,-57.3077,102.6561,-152.3878
162,-6.8483,-57.4816,104.1722,-153.3624
163,-6.7578,-57.6338,105.391,-154.3563
164,-6.7181,-57.7638,106.3648,-155.3681
165,-6.7377,-57.8716,107.1368,-156.3963
166,6.8237,-57.9567,107.7433,-157.439
167,6.9808,-58.0189,108.2138,-158.4945
168,7.211,-58.0581,108.5728,-159.5611
169,7.5139,-58.0738,108.8409,-160.6364
170,7.8863,-58.0659,109.0345,-161.7188
171,8.3239,-58.0343,109.1683,-162.8058
172,8.8208,-57.9789,109.2538,-163.8953
173,9.3708,-57.8997,109.3012,-164.9848
174,9.9678,-57.7971,109.319,-166.0718
175,10.6057,-57.6713,109.3145,-167.1537
176,11.2789,-57.523,109.2941,-168.2276
177,11.9821,-57.3531,109.263,-169.2907
178,12.7108,-57.163,109.2261,-170.3396
179,13.4607,-56.9544,109.1876,-171.3709
180,14.2279,-56.7297,109.1513,-172.3806
181,15.009,-56.4919,109.1204,-173.3637
182,15.801,-56.2451,109.098,-174.3136
183,16.6013,-55.9941,109.0868,-175.2215
184,17.4072,-55.7456,109.0894,-176.0734
185,18.2168,-55.5073,109.1081,-176.8445
186,19.0282,-55.2896,109.1454,-177.4893
187,19.8397,-55.1048,109.2029,-177.9264
188,20.6499,-54.9685,109.283,178.0559
189,21.4575,-54.9007,109.3875,177.8628
190,22.2617,-54.925,109.5183,177.4533
191,23.0616,-55.0712,109.6773,176.9423
192,23.8565,-55.376,109.8664,176.3981
193,24.646,-55.8844,110.0872,175.8555
194,25.4298,-56.6506,110.3419,175.3335
195,26.2075,-57.7406,110.632,174.8426
196,26.9792,-59.2325,110.9596,174.3899
197,27.745,-61.2171,111.3267,173.9799
198,28.5049,-63.7966,111.735,173.616
199,29.2593,-67.0792,112.1868,173.301
200,30.0083,-71.1696,112.684,173.037
201,30.714,-76.466,113.2806,172.86
202,31.3429,-83.2841,114.0222,172.7994
203,31.9011,-91.4363,114.8995,172.8463
204,32.3936,-100.4562,115.9048,172.9919
205,32.8244,-109.6136,117.0307,173.2272
206,33.1968,-118.1193,118.2707,173.5431
207,33.5128,-125.3979,119.6182,173.931
208,33.7739,-131.2134,121.0665,174.3821
209,33.9807,-135.6123,122.609,174.8881
210,34.1331,-138.7936,124.2381,175.4408
211,34.2299,-141.0033,125.9459,176.0321
212,34.2692,-142.4745,127.7235,176.6543
213,34.2481,-143.4024,129.5618,177.2991
214,34.1625,-143.9402,131.4502,177.9565
215,34.0069,-144.2019,133.3783,178.6098
216,33.7744,-144.2717,135.3342,179.2082
217,33.4557,-144.2095,137.3062,179.459
218,33.0395,-144.0585,139.282,-179.0313
219,32.5114,-143.8489,141.2496,-178.4046
220,31.8531,-143.6026,143.1968,-177.7477
221,31.0414,-143.3347,145.1121,-177.0908
222,30.0469,-143.0566,146.9841,-176.4443
223,28.832,-142.7757,148.8026,-175.8138
224,27.3488,-142.4976,150.5581,-175.2028
225,25.5355,-142.2265,152.2417,-174.6147
226,23.314,-141.9651,153.8459,-174.0517
227,20.5869,-141.7154,155.3639,-173.5159
228,17.2386,-141.479,156.7899,-173.0094
229,13.1543,-141.2571,158.1189,-172.5339
230,8.3289,-141.0504,159.3468,-172.0911
231,4.023,-140.8595,160.4701,-171.6822
232,-7.4917,-140.6853,161.4859,-171.3092
233,-15.3441,-140.5282,162.3916,-170.9734
234,-24.0977,-140.3889,163.1852,-170.6764
235,-32.7387,-140.268,163.8644,-170.4197
236,-40.4772,-140.1663,164.4274,-170.205
237,-46.7649,-140.0849,164.8715,-170.0342
238,-51.3329,-140.0248,165.1941,-169.9093
239,-54.0954,-139.9874,165.3913,-169.8325
240,-55.0254,-139.9745,165.4584,-169.8063
241,-55.0254,-139.9745,165.4584,-169.8063
242,-55.0254,-139.9745,165.4584,-169.8063
243,-55.0254,-139.9745,165.4584,-169.8063
244,-55.0254,-139.9745,165.4584,-169.8063
245,-55.0254,-139.9745,165.4584,-169.8063
246,-55.0254,-139.9745,165.4584,-169.8063
247,-55.0254,-139.9745,165.4584,-169.8063
248,-55.0254,-139.9745,165.4584,-169.8063
249,-55.0254,-139.9745,165.4584,-169.8063
250,-55.0254,-139.9745,165.4584,-169.8063
